10 -11.3784 -11.359 -11.3373 -11.2552 -11.1579 -11.1467 -10.9255 -10.7693 -10.6291 -10.5591 -10.5152 -10.5073 -10.4912 -10.3596 -10.2715 -10.2206 -8.91909 -8.86611 -8.33977 -7.52474 -7.46822 -6.75063 -6.20872 -5.99816 -5.38977 -4.72678 -4.6623 -2.74781 -2.54874 -2.22239 -1.45547 -1.25273 -1.19335 -1.06581 -0.951987 -0.558731 -0.294952 0.0791426 0.0850163 0.159174 0.176792 0.243223 0.367253 0.581555 0.862269 1.34471 1.44844 1.52066 1.75935 2.2606 2.69349 3.0719 3.26301 9.09676 9.32827 9.7967 10.4403 10.7611 11.6289 15.1065 15.1493 16.1673 16.9988 17.0333 
11 -11.3755 -11.3512 -11.3454 -11.2447 -11.1579 -11.1478 -10.9246 -10.7867 -10.6325 -10.5316 -10.5149 -10.5075 -10.4832 -10.3765 -10.2915 -10.2604 -8.47642 -8.42435 -7.9447 -7.17039 -7.11493 -6.4604 -6.16144 -5.87247 -5.38917 -4.73348 -4.69508 -2.55352 -2.4165 -2.16118 -1.36123 -1.24793 -1.19162 -0.932575 -0.582486 -0.498253 -0.284555 0.0789764 0.0834746 0.155743 0.156032 0.223294 0.31144 0.575676 0.882249 1.22447 1.30417 1.44644 1.5147 1.75573 2.60349 2.8882 2.99534 9.12926 9.22765 9.79556 10.2912 10.6968 11.1147 13.9981 14.0454 14.9064 15.5739 15.6106 
12 -11.3794 -11.3544 -11.3505 -11.2377 -11.1579 -11.1501 -10.9337 -10.8099 -10.6361 -10.5147 -10.5091 -10.5077 -10.4894 -10.3954 -10.3254 -10.3036 -7.99471 -7.9422 -7.5142 -6.78731 -6.73067 -6.22843 -6.11139 -5.75765 -5.38862 -4.79255 -4.73085 -2.36774 -2.29467 -2.09551 -1.31445 -1.24376 -1.1899 -0.940935 -0.609288 -0.275529 0.0787991 0.0822077 0.108559 0.151538 0.181568 0.234934 0.288244 0.336977 0.572048 0.904973 1.29186 1.44446 1.50951 1.67354 2.51012 2.70668 2.77539 9.16496 9.20418 9.79454 10.1763 10.6299 10.7971 12.8763 12.9311 13.6426 14.1589 14.2 
13 -11.3887 -11.364 -11.3554 -11.2355 -11.1579 -11.154 -10.9513 -10.8395 -10.6398 -10.5161 -10.5144 -10.5079 -10.4902 -10.4161 -10.3716 -10.3498 -7.47606 -7.42101 -7.05035 -6.38876 -6.32331 -6.05903 -6.05448 -5.64865 -5.38816 -4.92005 -4.76877 -2.22568 -2.16366 -2.02606 -1.34055 -1.2403 -1.18833 -0.948257 -0.639254 -0.547777 -0.268582 0.0786182 0.0813079 0.123713 0.146591 0.160087 0.299257 0.571404 0.930622 1.03144 1.28239 1.44265 1.50518 1.69939 2.41457 2.51523 2.6263 9.20375 9.30534 9.79366 10.0865 10.561 10.6416 11.7555 11.8222 12.3923 12.7727 12.8204 
14 -11.4025 -11.3739 -11.3652 -11.2388 -11.1598 -11.1579 -10.9767 -10.8764 -10.6436 -10.5589 -10.5142 -10.5082 -10.4824 -10.4385 -10.4233 -10.4023 -6.92424 -6.86262 -6.55653 -6.0837 -6.0048 -5.92571 -5.85794 -5.51276 -5.38779 -5.09537 -4.80702 -2.14944 -2.01339 -1.95359 -1.4625 -1.28765 -1.23759 -1.18705 -0.959815 -0.672469 -0.264485 0.0784655 0.0807939 0.12018 0.128062 0.14107 0.326087 0.574535 0.959364 1.2968 1.44118 1.50177 1.73589 1.98361 2.31804 2.34097 2.54756 9.24547 9.51527 9.79298 10.0154 10.491 10.5854 10.6551 10.7981 11.1697 11.4356 11.4877 
15 -11.4198 -11.3841 -11.3791 -11.2485 -11.168 -11.1578 -11.0098 -10.9219 -10.6473 -10.6193 -10.5139 -10.5084 -10.4891 -10.4736 -10.4623 -10.4587 -6.36042 -6.26953 -6.07437 -6.03976 -5.94921 -5.67361 -5.56094 -5.38753 -5.21859 -5.15441 -4.84074 -2.18513 -1.98056 -1.87893 -1.87455 -1.46005 -1.23564 -1.1862 -1.01157 -0.708968 -0.26407 0.0783785 0.0805913 0.108868 0.118685 0.135322 0.352876 0.582333 0.991337 1.37336 1.44019 1.49929 1.83361 2.19378 2.22167 2.45608 3.01809 9.28988 9.5585 9.62147 9.72955 9.7925 9.95934 9.98687 10.1295 10.2175 10.4205 11.0209 
16 -11.4402 -11.3966 -11.3941 -11.266 -11.179 -11.1578 -11.0504 -10.9776 -10.6925 -10.651 -10.5389 -10.5303 -10.5137 -10.5087 -10.4872 -10.4803 -6.35875 -5.89273 -5.71075 -5.64471 -5.57479 -5.52401 -5.49913 -5.38739 -4.84891 -4.80729 -4.75521 -2.7061 -2.0563 -1.80295 -1.75337 -1.49139 -1.23443 -1.18588 -1.10651 -0.748729 -0.268235 0.078353 0.0805476 0.103061 0.11781 0.129894 0.370764 0.595896 1.02664 1.4398 1.49772 1.50999 1.84123 2.08144 2.12657 2.52907 4.03836 8.51201 8.59723 8.85334 8.9077 9.01291 9.33712 9.79218 9.8165 9.91442 10.3501 11.6805 
17 -11.4634 -11.4169 -11.4038 -11.2928 -11.1933 -11.1578 -11.0985 -11.0435 -10.7746 -10.6547 -10.5989 -10.5954 -10.5143 -10.5121 -10.5087 -10.493 -6.71324 -5.83588 -5.53064 -5.50754 -5.38737 -5.15766 -5.05737 -4.99297 -4.68716 -4.31285 -4.23126 -3.22773 -2.07825 -1.72653 -1.6522 -1.4765 -1.23397 -1.22164 -1.18612 -0.791649 -0.277976 0.0783538 0.0804345 0.105684 0.118545 0.125497 0.379472 0.616733 1.06533 1.44006 1.49708 1.64937 1.79365 2.03373 2.03988 2.63636 5.08799 7.50403 7.58963 7.76034 7.77793 7.90403 9.38615 9.79216 9.83898 9.87923 10.2806 12.6123 
18 -11.4896 -11.4395 -11.413 -11.3306 -11.2113 -11.1587 -11.1578 -11.1122 -10.864 -10.6593 -10.6582 -10.658 -10.5384 -10.5131 -10.5095 -10.5091 -7.09884 -5.77916 -5.50312 -5.48497 -5.38747 -5.10279 -4.40906 -4.32312 -4.199 -3.7839 -3.67733 -3.67077 -2.11449 -1.65054 -1.58457 -1.43365 -1.32225 -1.23425 -1.18688 -0.837544 -0.29445 0.078357 0.0800406 0.111185 0.122839 0.125238 0.382091 0.647123 1.10738 1.44091 1.49737 1.68426 1.72495 1.94403 2.14906 2.75287 6.10986 6.54459 6.61122 6.70082 6.76679 6.899 9.43708 9.79234 9.83887 9.85224 10.2123 13.7062 
19 -11.5193 -11.4638 -11.4214 -11.3786 -11.2412 -11.2334 -11.168 -11.1578 -10.9607 -10.7162 -10.715 -10.6615 -10.5634 -10.5295 -10.5129 -10.5094 -7.46024 -5.72305 -5.48636 -5.46534 -5.38769 -5.13175 -4.06974 -3.75517 -3.61999 -3.61094 -3.23846 -3.10378 -2.16026 -1.58901 -1.57575 -1.37904 -1.35495 -1.23532 -1.18805 -0.886131 -0.319111 0.0783565 0.0794139 0.111216 0.122352 0.148719 0.381502 0.690741 1.15275 1.44224 1.49865 1.63949 1.65468 1.85821 2.36004 2.86171 5.64011 5.67204 5.69097 5.82551 6.00021 7.11598 9.48943 9.79273 9.82803 9.83542 10.1459 14.8755 
20 -11.5538 -11.4893 -11.4323 -11.4289 -11.3368 -11.2599 -11.2138 -11.1578 -11.0617 -10.7675 -10.7655 -10.6645 -10.5872 -10.5519 -10.5127 -10.5096 -7.7731 -5.66805 -5.4752 -5.4512 -5.38802 -5.17644 -4.36971 -3.12462 -3.02967 -2.92298 -2.68122 -2.52107 -2.2102 -1.65387 -1.50279 -1.32451 -1.32149 -1.23715 -1.18947 -0.937036 -0.35393 0.0783541 0.0789737 0.108823 0.124056 0.19117 0.379903 0.753695 1.20137 1.44386 1.50095 1.58155 1.59197 1.77685 2.58703 2.95718 4.7944 4.79575 4.79751 4.95899 5.19986 8.014 9.54273 9.79329 9.81313 9.82676 10.0818 16.0404 
21 -11.5945 -11.5159 -11.4842 -11.4352 -11.4328 -11.2907 -11.2586 -11.1589 -11.1578 -10.8128 -10.8099 -10.6673 -10.6092 -10.5756 -10.5125 -10.5098 -8.02783 -5.61462 -5.46849 -5.44191 -5.38845 -5.22581 -4.6139 -2.56029 -2.45604 -2.28506 -2.213 -2.10906 -1.93834 -1.71907 -1.4319 -1.27787 -1.27337 -1.23969 -1.19096 -0.989794 -0.401714 0.0783541 0.0792448 0.105817 0.127777 0.257381 0.379771 0.846005 1.25341 1.44556 1.50437 1.52965 1.54026 1.7003 2.79565 3.03809 3.99066 4.00055 4.02541 4.17198 4.4968 8.80223 9.59645 9.79395 9.8016 9.82017 10.0204 17.1246 
22 -11.6407 -11.5456 -11.5285 -11.5185 -11.4403 -11.3256 -11.3141 -11.2349 -11.1578 -10.8528 -10.8492 -10.6697 -10.6291 -10.5992 -10.5123 -10.51 -8.22285 -5.56321 -5.46546 -5.43649 -5.38898 -5.27649 -4.80017 -2.31656 -2.10737 -1.92784 -1.78808 -1.56875 -1.50566 -1.37838 -1.36199 -1.24254 -1.23625 -1.23391 -1.19235 -1.04386 -0.466452 0.0783534 0.080451 0.103017 0.13343 0.343594 0.392061 0.982512 1.31009 1.44718 1.48898 1.50047 1.50914 1.62875 2.96539 3.10229 3.29521 3.30849 3.33849 3.4697 3.90255 9.45025 9.65004 9.79275 9.79553 9.81566 9.96214 18.0565 
23 -11.6874 -11.6007 -11.5651 -11.5646 -11.4439 -11.3819 -11.3638 -11.2806 -11.1578 -10.8885 -10.8843 -10.6717 -10.6466 -10.6218 -10.5122 -10.5102 -8.36039 -5.51426 -5.46538 -5.4341 -5.38968 -5.32676 -4.93153 -2.354 -1.8679 -1.73912 -1.49131 -1.2832 -1.24128 -1.20608 -1.20083 -1.19329 -1.09857 -0.973325 -0.959477 -0.872686 -0.553361 0.0783531 0.0822757 0.101021 0.140976 0.377696 0.48467 1.17492 1.37972 1.44854 1.46075 1.47237 1.51705 1.56207 2.72802 2.73048 2.76531 2.85827 3.08483 3.17543 3.44261 9.70281 9.78697 9.79612 9.8132 9.90737 9.93418 18.7733 
24 -11.7286 -11.6548 -11.5954 -11.5938 -11.4458 -11.4407 -11.4044 -11.3096 -11.1578 -10.9202 -10.9156 -10.6732 -10.6616 -10.6422 -10.5121 -10.5103 -8.44353 -5.46829 -5.46757 -5.43409 -5.39185 -5.37414 -5.01041 -2.37915 -1.86919 -1.57484 -1.29135 -1.24994 -1.1956 -1.19002 -1.17145 -1.15397 -1.06312 -0.667291 -0.528168 -0.515714 -0.485278 0.078354 0.0840017 0.100339 0.150006 0.397008 0.588899 1.35458 1.44463 1.44927 1.45544 1.4914 1.49995 1.58595 2.34475 2.35089 2.35714 2.37022 3.13601 3.14091 3.24555 9.75346 9.7844 9.79714 9.81288 9.85705 10.2322 19.225 
25 -11.7601 -11.6883 -11.6234 -11.6215 -11.4766 -11.4462 -11.4461 -11.329 -11.1578 -10.9482 -10.9432 -10.6742 -10.6741 -10.6597 -10.5121 -10.5103 -8.47435 -5.47141 -5.43596 -5.43096 -5.41978 -5.38825 -5.03811 -2.38805 -1.87593 -1.50562 -1.26898 -1.2183 -1.20521 -1.1914 -1.18498 -1.15574 -0.868576 -0.775415 -0.332962 -0.309396 -0.306934 0.078356 0.084959 0.100846 0.159356 0.412769 0.646619 1.43156 1.43512 1.43964 1.45045 1.45839 1.51122 1.91152 1.9588 2.24585 2.25395 2.25462 3.06885 3.1519 3.2644 9.78347 9.78937 9.79821 9.81421 9.82358 10.3333 19.3794 
26 -11.7801 -11.6998 -11.6497 -11.648 -11.4875 -11.4859 -11.4446 -11.3392 -11.1579 -10.9718 -10.9667 -10.6845 -10.6745 -10.6736 -10.5121 -10.5103 -8.45302 -5.47636 -5.47012 -5.43928 -5.39468 -5.37967 -5.01466 -2.37907 -1.86956 -1.51594 -1.29112 -1.25441 -1.19694 -1.18942 -1.1608 -1.15868 -1.00878 -0.654091 -0.411579 -0.394849 -0.365878 0.0783591 0.0848779 0.10079 0.167448 0.401145 0.655665 1.36723 1.44405 1.45051 1.45769 1.4984 1.5058 1.64571 2.3886 2.42999 2.4384 2.44912 3.13715 3.19321 3.25424 9.75857 9.78439 9.79924 9.81706 9.85805 10.2321 19.225 
27 -11.789 -11.6915 -11.6719 -11.6713 -11.5271 -11.4722 -11.4412 -11.3386 -11.1579 -10.9905 -10.9853 -10.6927 -10.6837 -10.6743 -10.5122 -10.5102 -8.37765 -5.51165 -5.48196 -5.44365 -5.39231 -5.34642 -4.93885 -2.35223 -1.84899 -1.58236 -1.37231 -1.27081 -1.20175 -1.20121 -1.18182 -1.1808 -1.11397 -0.663325 -0.658547 -0.572431 -0.556047 0.0783629 0.0838874 0.100855 0.173133 0.385097 0.607463 1.26521 1.43175 1.4514 1.4561 1.473 1.54799 1.55289 2.80023 2.80946 2.83128 2.88031 3.08359 3.17813 3.49515 9.71949 9.78639 9.8002 9.82082 9.90202 9.93244 18.7722 
28 -11.7892 -11.6968 -11.6857 -11.6599 -11.5632 -11.4445 -11.436 -11.3229 -11.1579 -11.0031 -10.9981 -10.6991 -10.6898 -10.6732 -10.5123 -10.5102 -8.24479 -5.54992 -5.4878 -5.44872 -5.39241 -5.31411 -4.80827 -2.30902 -1.82574 -1.67672 -1.5454 -1.31345 -1.26045 -1.21874 -1.20932 -1.19577 -1.07622 -0.999387 -0.961983 -0.830027 -0.494583 0.0783673 0.0823238 0.101386 0.176124 0.374394 0.528275 1.14146 1.36263 1.45159 1.47356 1.49255 1.54437 1.60044 2.95388 3.09 3.26397 3.27317 3.2756 3.37731 3.84448 9.44451 9.68338 9.79033 9.80105 9.82524 9.94362 18.0522 
29 -11.785 -11.7133 -11.687 -11.6193 -11.5944 -11.4288 -11.4134 -11.2874 -11.1579 -11.0084 -11.0038 -10.7038 -10.692 -10.6714 -10.5124 -10.5101 -8.05062 -5.58444 -5.4935 -5.45423 -5.39264 -5.28525 -4.61954 -2.25244 -1.89327 -1.77258 -1.69131 -1.36785 -1.34618 -1.2693 -1.268 -1.23917 -1.22937 -1.19599 -1.08804 -1.04272 -0.456059 0.078372 0.0805549 0.101951 0.176781 0.362091 0.449275 1.04123 1.31867 1.45156 1.49434 1.51428 1.54548 1.64576 2.77115 3.01798 3.70746 3.72521 3.7316 3.85479 4.2082 8.78833 9.65095 9.79445 9.80176 9.82969 9.9817 17.114 
30 -11.78 -11.7245 -11.6733 -11.6193 -11.5704 -11.4198 -11.3829 -11.2338 -11.1579 -11.0054 -11.0013 -10.7071 -10.6906 -10.6687 -10.5125 -10.51 -7.79291 -5.61486 -5.49869 -5.45991 -5.39282 -5.26005 -4.36855 -2.18951 -2.05244 -2.00428 -1.68067 -1.61803 -1.5187 -1.41075 -1.32468 -1.27292 -1.26059 -1.25739 -1.19586 -1.01381 -0.431367 0.0783765 0.0788782 0.102229 0.17568 0.329001 0.39906 0.968985 1.2853 1.45134 1.516 1.53643 1.54684 1.6867 2.53703 2.91803 4.09745 4.15506 4.18371 4.29457 4.55555 7.98706 9.62236 9.79912 9.80244 9.83374 10.0157 16.0199 
31 -11.774 -11.7291 -11.6473 -11.6367 -11.5189 -11.409 -11.3495 -11.1706 -11.1579 -10.9932 -10.99 -10.709 -10.6862 -10.6651 -10.5126 -10.5099 -7.47355 -5.64094 -5.50292 -5.46551 -5.3929 -5.23848 -4.05087 -2.26489 -2.22355 -2.09839 -1.98617 -1.75073 -1.53121 -1.49066 -1.44625 -1.27927 -1.27472 -1.26745 -1.19556 -0.989291 -0.414895 0.0774828 0.078382 0.102047 0.173338 0.27178 0.383128 0.917535 1.25849 1.45095 1.53527 1.5474 1.55663 1.72268 2.26573 2.79221 4.42454 4.52528 4.59883 4.68299 4.87545 7.06935 9.59762 9.8019 9.80526 9.83672 10.0451 14.8409 
32 -11.7644 -11.7262 -11.6457 -11.614 -11.4684 -11.3965 -11.31 -11.1579 -11.1058 -10.9722 -10.9696 -10.7097 -10.6796 -10.6605 -10.5127 -10.5098 -7.10167 -5.66248 -5.50554 -5.47062 -5.39285 -5.22041 -3.66211 -2.46871 -2.4228 -2.27529 -2.0071 -1.91438 -1.70328 -1.47551 -1.40386 -1.2928 -1.27512 -1.21809 -1.19512 -0.968936 -0.403205 0.0764614 0.0783863 0.101384 0.170112 0.214899 0.376753 0.880127 1.2368 1.45043 1.5428 1.54682 1.57083 1.75322 1.9769 2.63774 4.67682 4.80657 4.95489 5.00966 5.16946 6.07339 9.57672 9.80211 9.81075 9.83765 10.0698 13.6524 
33 -11.7492 -11.7157 -11.6458 -11.5781 -11.4189 -11.3825 -11.2648 -11.1579 -11.0434 -10.9437 -10.9409 -10.7091 -10.6716 -10.6549 -10.5128 -10.5097 -6.69731 -5.67937 -5.5055 -5.47416 -5.39267 -5.20565 -3.1993 -2.67227 -2.59802 -2.52468 -2.03739 -1.90763 -1.84028 -1.49884 -1.39002 -1.29681 -1.27422 -1.19459 -1.06156 -0.95253 -0.394191 0.0758285 0.0783903 0.100404 0.164446 0.166219 0.37303 0.851883 1.21956 1.4498 1.47229 1.54495 1.57648 1.74591 1.7779 2.45319 4.84553 4.89741 4.98694 5.26686 5.36843 5.43894 9.55965 9.80186 9.81667 9.83464 10.0894 12.5305 
34 -11.7275 -11.6976 -11.6367 -11.5422 -11.3683 -11.3672 -11.2166 -11.1579 -10.9855 -10.91 -10.9059 -10.7073 -10.6634 -10.6483 -10.5128 -10.5097 -6.29649 -5.69152 -5.50219 -5.47094 -5.39235 -5.19394 -2.86301 -2.77759 -2.747 -2.62175 -2.12483 -1.94276 -1.79119 -1.51629 -1.40296 -1.28377 -1.27208 -1.19397 -0.939878 -0.853502 -0.386576 0.0755513 0.0783936 0.0994705 0.120247 0.161768 0.371118 0.829536 1.20637 1.21654 1.44906 1.54174 1.57018 1.68989 1.79643 2.24265 3.85776 4.93176 5.06419 5.44928 5.56102 5.65661 9.54634 9.8013 9.82127 9.82463 10.1037 11.5502 
35 -11.6992 -11.6723 -11.6188 -11.5074 -11.3506 -11.3145 -11.1673 -11.1579 -10.934 -10.8733 -10.867 -10.7042 -10.656 -10.6405 -10.5128 -10.5096 -5.96013 -5.69893 -5.50065 -5.43781 -5.39188 -5.185 -3.02923 -2.94624 -2.86843 -2.18118 -2.03169 -2.00906 -1.65399 -1.52791 -1.42174 -1.26875 -1.23752 -1.19328 -0.930825 -0.630553 -0.379629 0.0755694 0.0783963 0.0798175 0.0998184 0.156799 0.371131 0.810997 0.912841 1.19695 1.44825 1.53136 1.53723 1.69499 1.80861 2.02297 2.78061 4.92962 5.05214 5.55393 5.73115 5.81803 9.53676 9.78841 9.80066 9.82987 10.1127 10.7864 
36 -11.6647 -11.6405 -11.5924 -11.4738 -11.3332 -11.2569 -11.1579 -11.1176 -10.8926 -10.835 -10.8264 -10.6997 -10.6501 -10.6318 -10.5128 -10.5096 -5.77038 -5.70163 -5.50354 -5.39131 -5.33964 -5.17858 -3.1712 -3.10265 -2.96139 -2.20819 -2.04312 -1.64107 -1.53375 -1.44275 -1.27174 -1.26432 -1.19255 -1.09606 -0.925259 -0.424349 -0.373019 0.0418972 0.0758097 0.0783982 0.101484 0.151308 0.371411 0.648415 0.795023 1.19112 1.40294 1.44739 1.53149 1.64672 1.71254 1.81441 1.9721 4.84285 4.9558 5.58002 5.83264 5.91311 9.53086 9.69821 9.79951 9.83703 10.1165 10.3198 
37 -11.6249 -11.6032 -11.5587 -11.4412 -11.3151 -11.1959 -11.1579 -11.0674 -10.864 -10.8004 -10.7838 -10.6937 -10.6451 -10.6219 -10.5128 -10.5096 -5.72562 -5.69972 -5.50769 -5.3906 -5.22476 -5.17451 -3.28745 -3.22641 -3.02506 -2.20684 -2.04342 -1.58317 -1.53394 -1.46328 -1.25893 -1.19179 -1.05765 -0.923109 -0.388503 -0.366744 -0.264466 0.0107574 0.0761948 0.0783994 0.104348 0.145264 0.36208 0.471345 0.641737 0.781015 1.18874 1.32772 1.4465 1.52467 1.73208 1.81389 1.86587 4.67607 4.78197 5.52896 5.86186 5.93853 9.52858 9.5726 9.79823 9.84492 10.1151 10.1588 
