0 -32.2504 -17.9476 -17.8611 -17.6633 -10.6179 -10.6176 -10.6148 -10.6121 -10.6079 -10.605 -10.604 -10.6023 -10.586 -10.5705 -10.5512 -10.5406 -10.517 -10.4888 -10.4668 -10.453 -10.4351 -10.4219 -4.38973 -4.32128 -4.21607 -4.08828 -4.0836 -3.95307 -3.83453 -3.7878 -3.75264 -3.63298 -3.38834 -3.08629 -3.065 -2.7247 -2.38947 -2.13693 -1.13935 -1.07788 -0.978597 -0.847801 -0.843203 -0.690567 -0.525506 -0.381933 0.0796953 0.0798905 0.108474 0.134882 0.560352 0.704286 0.763196 0.896279 1.0639 1.06973 1.21104 1.31636 1.32265 1.39242 2.9 2.9 2.94195 3.2495 3.66627 4.10159 4.13326 4.52059 4.84501 4.97402 5.05292 5.10851 5.30515 5.52877 5.53902 5.75044 5.93222 6.0517 2.14726e+07 2.14726e+07 
1 -32.1644 -17.8806 -17.7928 -17.5933 -10.6176 -10.6173 -10.6146 -10.6119 -10.6077 -10.6049 -10.6038 -10.6021 -10.5859 -10.5704 -10.5511 -10.5404 -10.5169 -10.4887 -10.4668 -10.453 -10.4351 -10.4218 -4.38091 -4.31243 -4.20717 -4.0793 -4.07459 -3.94401 -3.82538 -3.78592 -3.74343 -3.6314 -3.38726 -3.08577 -3.0645 -2.72514 -2.39083 -2.13908 -1.13744 -1.07601 -0.976793 -0.846063 -0.841439 -0.688873 -0.52378 -0.380051 0.0796955 0.0798878 0.108503 0.134678 0.558349 0.702754 0.762681 0.894413 1.06193 1.06779 1.20896 1.31966 1.32048 1.39018 2.94406 3.25068 3.66633 4.10065 4.13236 4.51863 4.84234 4.95903 5.04981 5.09344 5.28997 5.51344 5.52375 5.73494 5.91657 6.03595 4459.96 4460.16 4484.82 5459.19 
2 -31.9036 -17.6775 -17.5857 -17.3811 -10.6169 -10.6166 -10.6138 -10.6113 -10.6072 -10.6044 -10.6032 -10.6015 -10.5856 -10.57 -10.5508 -10.54 -10.5167 -10.4887 -10.467 -10.4531 -10.4353 -10.4216 -4.35493 -4.28626 -4.18074 -4.05258 -4.04776 -3.91698 -3.79807 -3.77981 -3.7159 -3.62631 -3.38378 -3.08411 -3.06288 -2.72642 -2.3949 -2.14556 -1.13171 -1.07042 -0.971389 -0.840856 -0.836153 -0.683803 -0.518617 -0.374413 0.0796951 0.0798805 0.108591 0.134065 0.552349 0.698084 0.761207 0.888826 1.05603 1.06196 1.20274 1.31397 1.32981 1.38349 2.95045 3.25421 3.66638 4.09759 4.12946 4.51233 4.83375 4.91435 5.03974 5.04862 5.24486 5.46798 5.47845 5.68915 5.87052 5.98973 1093.09 1093.29 1094.63 1329.77 
3 -31.4597 -17.3323 -17.2337 -17.0198 -10.6158 -10.6154 -10.6127 -10.6104 -10.6064 -10.6036 -10.6024 -10.6005 -10.5852 -10.5695 -10.5503 -10.5393 -10.5162 -10.4886 -10.4672 -10.4531 -10.4355 -10.421 -4.31339 -4.24406 -4.13775 -4.00879 -4.00371 -3.87248 -3.76804 -3.7529 -3.67034 -3.61654 -3.37714 -3.08093 -3.05973 -2.72834 -2.4017 -2.15646 -1.12218 -1.06111 -0.962404 -0.832207 -0.827361 -0.675391 -0.510056 -0.36505 0.0796915 0.0798709 0.108741 0.133039 0.542384 0.690094 0.758934 0.879559 1.04622 1.05229 1.19241 1.30316 1.34765 1.37235 2.96122 3.26004 3.66608 4.09167 4.12392 4.50033 4.81722 4.84095 4.97506 5.02033 5.1712 5.39409 5.40474 5.61534 5.79687 5.91634 469.498 469.712 469.823 565.09 
4 -30.8179 -16.8348 -16.7259 -16.4975 -10.6143 -10.6138 -10.611 -10.6091 -10.6052 -10.6026 -10.6013 -10.5992 -10.5845 -10.5688 -10.5497 -10.5383 -10.5156 -10.4885 -10.4676 -10.4532 -10.4359 -10.4197 -4.25947 -4.18834 -4.08 -3.94918 -3.94357 -3.81139 -3.74754 -3.69061 -3.60743 -3.5996 -3.3658 -3.07551 -3.0543 -2.73058 -2.41118 -2.17192 -1.10888 -1.04811 -0.949872 -0.82016 -0.815089 -0.663693 -0.498164 -0.352012 0.0796801 0.079863 0.108957 0.131599 0.528509 0.678609 0.755986 0.866671 1.03256 1.03883 1.17801 1.28807 1.35681 1.37472 2.97655 3.26807 3.66478 4.08141 4.11451 4.47989 4.74023 4.78896 4.87471 4.98657 5.07135 5.2948 5.30549 5.51765 5.70095 5.82208 251.258 251.385 251.486 297.482 
5 -29.9564 -16.1698 -16.0465 -15.7966 -10.6124 -10.612 -10.6091 -10.6077 -10.6039 -10.6014 -10.5998 -10.5975 -10.5837 -10.5679 -10.5489 -10.5369 -10.5148 -10.4884 -10.4681 -10.4533 -10.4365 -10.4168 -4.19861 -4.12344 -4.01059 -3.87587 -3.86912 -3.73518 -3.71317 -3.61212 -3.57205 -3.52725 -3.34706 -3.06654 -3.0453 -2.73253 -2.42329 -2.19212 -1.09182 -1.03147 -0.933838 -0.804775 -0.799366 -0.648791 -0.48304 -0.335377 0.0796552 0.0798613 0.109237 0.12976 0.510807 0.663553 0.752313 0.850243 1.01511 1.02168 1.15959 1.26878 1.33692 1.4136 2.99667 3.27807 3.66124 4.06409 4.0991 4.44616 4.61456 4.74176 4.75023 4.93004 4.949 5.17477 5.18523 5.40282 5.59148 5.71728 150.271 150.349 150.519 173.653 
6 -28.8443 -15.3167 -15.1746 -14.8922 -10.6103 -10.61 -10.6068 -10.606 -10.6024 -10.6001 -10.5982 -10.5955 -10.5827 -10.5667 -10.5479 -10.535 -10.5137 -10.4882 -10.4688 -10.4535 -10.4374 -10.4101 -4.13878 -4.05608 -3.93448 -3.79225 -3.78313 -3.65734 -3.64615 -3.52663 -3.51891 -3.43154 -3.31639 -3.05174 -3.03055 -2.73311 -2.43782 -2.2173 -1.07103 -1.0112 -0.914353 -0.786133 -0.780218 -0.630791 -0.464823 -0.315254 0.0796138 0.0798676 0.109551 0.127582 0.489402 0.644983 0.747574 0.830363 0.993947 1.00095 1.13725 1.24533 1.31273 1.46856 3.02185 3.28952 3.65335 4.03493 4.07419 4.39114 4.46659 4.60545 4.66504 4.8096 4.83878 5.04048 5.0512 5.28098 5.48115 5.6162 95.4441 95.5096 95.7203 106.425 
7 -27.4393 -14.2491 -14.0852 -13.7505 -10.6081 -10.6079 -10.6044 -10.6042 -10.6007 -10.5988 -10.5962 -10.5932 -10.5815 -10.5654 -10.5467 -10.5327 -10.5121 -10.4879 -10.4696 -10.4539 -10.4387 -10.3937 -4.08833 -3.99478 -3.85887 -3.70345 -3.68984 -3.5723 -3.54784 -3.4555 -3.41323 -3.32133 -3.26694 -3.02738 -3.00641 -2.73044 -2.45433 -2.24765 -1.04654 -0.987354 -0.891474 -0.764328 -0.757659 -0.60983 -0.443696 -0.291798 0.0795557 0.0798798 0.109756 0.125287 0.464471 0.623075 0.740955 0.807095 0.969171 0.976814 1.11105 1.2178 1.2843 1.5467 3.05231 3.30136 3.63728 3.98592 4.03405 4.29979 4.30341 4.4459 4.54673 4.66092 4.70176 4.90011 4.91481 5.16548 5.38446 5.53278 62.4174 62.4841 62.7349 65.9289 
8 -25.684 -12.9344 -12.7618 -12.3271 -10.6058 -10.6057 -10.6024 -10.602 -10.599 -10.5975 -10.5939 -10.5906 -10.58 -10.5637 -10.545 -10.5295 -10.5099 -10.4874 -10.4704 -10.4546 -10.4404 -10.3439 -4.05165 -3.94651 -3.79225 -3.6167 -3.59556 -3.45458 -3.44494 -3.35294 -3.29852 -3.19844 -3.19057 -2.98809 -2.96671 -2.72109 -2.4718 -2.28333 -1.01835 -0.95995 -0.865262 -0.739482 -0.731661 -0.586082 -0.419913 -0.265243 0.0794816 0.0798945 0.109352 0.123562 0.436279 0.598107 0.730701 0.780379 0.940891 0.949548 1.08108 1.18624 1.25168 1.66043 3.08809 3.31127 3.60635 3.90589 3.97005 4.11862 4.17196 4.27943 4.38156 4.5122 4.51617 4.76514 4.79004 5.06954 5.31127 5.4733 39.6878 41.0166 41.0929 41.3979 
9 -23.5007 -11.3373 -11.3345 -10.6501 -10.6035 -10.6034 -10.6006 -10.5996 -10.5971 -10.5963 -10.5881 -10.5847 -10.5759 -10.5577 -10.5349 -10.5092 -10.4998 -10.4833 -10.4606 -10.4442 -10.4271 -10.0763 -4.02774 -3.91314 -3.74106 -3.5408 -3.50846 -3.34365 -3.30626 -3.21947 -3.17933 -3.08234 -3.06546 -2.92795 -2.90244 -2.69912 -2.48793 -2.32418 -0.986438 -0.928993 -0.835769 -0.711744 -0.702093 -0.559773 -0.393828 -0.235949 0.0793904 0.0799077 0.107208 0.123988 0.405232 0.57046 0.712422 0.749842 0.909265 0.919597 1.04745 1.1507 1.21487 1.83235 3.12853 3.31408 3.55007 3.78437 3.87204 3.92944 3.9962 4.11388 4.17425 4.28838 4.37542 4.64922 4.68896 4.99989 5.26209 5.43502 21.7464 26.3814 26.4779 26.8653 
