13 -11.3782 -11.3535 -11.3449 -11.225 -11.1457 -11.1417 -10.9507 -10.9165 -10.837 -10.638 -10.5147 -10.5142 -10.5076 -10.489 -10.4154 -10.3711 -10.3494 -10.3425 -7.47003 -7.41587 -7.04658 -6.84082 -6.38995 -6.32594 -6.05136 -6.04876 -5.63578 -5.37169 -4.88753 -4.73224 -2.23127 -2.15625 -2.03991 -1.43231 -1.43231 -1.33624 -1.228 -1.17719 -0.951396 -0.622359 -0.546672 -0.26704 0.0786165 0.0813312 0.125458 0.146397 0.158482 0.296801 0.565465 0.910864 1.02979 1.2852 1.4297 1.49086 1.69159 1.72965 1.72965 2.42155 2.50862 2.62339 9.11305 9.21637 9.71804 10.0122 10.4957 10.5777 11.759 11.8244 12.2041 12.389 12.7671 12.8139 
14 -11.392 -11.3635 -11.3547 -11.2281 -11.1475 -11.1457 -10.9758 -10.9274 -10.8739 -10.6418 -10.5575 -10.514 -10.5078 -10.4815 -10.4379 -10.4224 -10.4016 -10.3785 -6.91834 -6.85776 -6.55219 -6.32236 -6.07765 -5.99659 -5.92324 -5.85729 -5.50415 -5.37132 -5.07145 -4.77324 -2.14184 -2.00644 -1.96423 -1.44205 -1.31337 -1.31337 -1.28365 -1.2252 -1.17612 -0.960109 -0.655403 -0.263085 0.0784795 0.0808237 0.121896 0.131142 0.141246 0.324123 0.568375 0.939715 1.29317 1.42846 1.48735 1.58855 1.58855 1.7222 1.96756 2.3227 2.33321 2.52657 9.15629 9.43268 9.71733 9.94069 10.4249 10.5464 10.655 10.7795 10.9661 11.1661 11.4302 11.4819 
15 -11.4094 -11.3736 -11.3686 -11.2377 -11.1556 -11.1456 -11.0083 -10.9382 -10.9193 -10.6455 -10.6177 -10.5137 -10.5081 -10.4882 -10.4725 -10.4618 -10.4578 -10.4185 -6.35426 -6.26493 -6.06842 -6.03442 -5.9404 -5.76952 -5.66069 -5.5519 -5.37105 -5.21931 -5.1454 -4.80997 -2.15096 -1.97113 -1.88648 -1.86641 -1.43956 -1.22321 -1.18997 -1.18997 -1.17539 -1.00078 -0.691755 -0.262714 0.0783952 0.0806072 0.115468 0.119442 0.135877 0.35523 0.575897 0.971787 1.35222 1.42762 1.44433 1.44433 1.48483 1.80676 2.18118 2.22401 2.42437 2.98179 9.2022 9.55609 9.60402 9.67258 9.71684 9.76477 9.88434 9.98299 10.1241 10.2116 10.3537 10.9688 
16 -11.4299 -11.386 -11.3837 -11.2552 -11.1666 -11.1456 -11.0479 -10.9744 -10.9486 -10.6906 -10.6492 -10.5377 -10.5288 -10.5135 -10.5083 -10.4867 -10.4797 -10.4626 -6.35462 -5.88329 -5.70437 -5.64034 -5.55897 -5.51568 -5.48296 -5.3709 -5.18427 -4.8229 -4.80791 -4.75796 -2.67559 -2.01754 -1.80756 -1.74213 -1.47128 -1.22203 -1.1751 -1.07828 -1.063 -1.063 -0.731405 -0.266805 0.0783621 0.0805568 0.110504 0.118004 0.13078 0.379745 0.589132 1.00718 1.29817 1.29817 1.42728 1.46743 1.48329 1.81851 2.05833 2.12661 2.45556 3.99675 8.51203 8.59571 8.60928 8.849 8.90394 9.00704 9.25099 9.71651 9.74048 9.8391 10.2825 11.6393 
17 -11.4533 -11.4062 -11.3934 -11.2822 -11.1809 -11.1456 -11.0949 -11.0391 -10.9584 -10.7722 -10.6528 -10.5974 -10.5938 -10.514 -10.5117 -10.5106 -10.5084 -10.4923 -6.7115 -5.82575 -5.51388 -5.49036 -5.37088 -5.13699 -5.05194 -4.98875 -4.67501 -4.56911 -4.31338 -4.23358 -3.19501 -2.019 -1.7284 -1.63489 -1.46128 -1.22165 -1.17633 -1.17526 -0.933403 -0.933403 -0.774267 -0.27633 0.0783547 0.0804855 0.111233 0.119761 0.126583 0.39504 0.609596 1.04594 1.15128 1.15128 1.42745 1.48275 1.60261 1.77692 1.98672 2.03154 2.52769 5.03714 7.50305 7.5067 7.58728 7.75685 7.77319 7.89775 9.3014 9.71649 9.76334 9.80373 10.2121 12.5825 
18 -11.4797 -11.4287 -11.4026 -11.3201 -11.199 -11.1544 -11.1456 -11.1056 -10.9673 -10.8612 -10.6578 -10.6564 -10.6563 -10.5625 -10.538 -10.5129 -10.5088 -10.5087 -7.0986 -5.7683 -5.48602 -5.46787 -5.37099 -5.07743 -4.40333 -4.31868 -4.19277 -3.92708 -3.78326 -3.67861 -3.63619 -2.04261 -1.64986 -1.55128 -1.42197 -1.2708 -1.2221 -1.17586 -0.820169 -0.802141 -0.802141 -0.292428 0.0783532 0.0802194 0.111311 0.123929 0.130464 0.403427 0.639569 1.0048 1.0048 1.08806 1.42812 1.48322 1.66173 1.71114 1.93971 2.03928 2.61797 6.05092 6.46222 6.54263 6.60825 6.69588 6.7615 6.89151 9.35373 9.71667 9.76339 9.77666 10.143 13.6855 
19 -11.5096 -11.4529 -11.4111 -11.3681 -11.236 -11.2213 -11.1593 -11.1456 -10.9751 -10.957 -10.7149 -10.7136 -10.6596 -10.6178 -10.5629 -10.5286 -10.5127 -10.509 -7.46088 -5.71142 -5.46914 -5.44812 -5.37121 -5.10742 -4.03403 -3.74849 -3.6136 -3.60561 -3.26188 -3.23647 -3.10415 -2.08206 -1.57276 -1.51584 -1.36873 -1.32408 -1.22336 -1.17678 -0.868841 -0.67021 -0.67021 -0.316544 0.0783513 0.0797817 0.109315 0.123253 0.154033 0.408109 0.682735 0.859861 0.859863 1.13346 1.42916 1.48472 1.62625 1.6416 1.85189 2.21234 2.70763 5.47939 5.63719 5.66859 5.68711 5.81955 5.99112 7.04644 9.40742 9.71707 9.75225 9.76012 10.0757 14.861 
20 -11.5442 -11.4783 -11.4214 -11.4186 -11.3302 -11.248 -11.2042 -11.1456 -11.0567 -10.9815 -10.7665 -10.7643 -10.6763 -10.6627 -10.5865 -10.5509 -10.5126 -10.5092 -7.77429 -5.65561 -5.45789 -5.43383 -5.37154 -5.15359 -4.3317 -3.11612 -3.02229 -2.91815 -2.6778 -2.57784 -2.51997 -2.12958 -1.5494 -1.49776 -1.31363 -1.30737 -1.22544 -1.17789 -0.919914 -0.538627 -0.538626 -0.350644 0.0783494 0.0794939 0.106331 0.124671 0.194385 0.41184 0.717529 0.717532 0.745222 1.18207 1.43044 1.48729 1.56966 1.57855 1.76868 2.414 2.78869 4.56033 4.79016 4.79161 4.79355 4.95218 5.18882 7.93582 9.46199 9.71765 9.73723 9.75153 10.0108 16.0298 
21 -11.5848 -11.5049 -11.4728 -11.425 -11.4249 -11.279 -11.2496 -11.1513 -11.1456 -10.9864 -10.812 -10.8091 -10.7371 -10.6655 -10.6084 -10.5744 -10.5124 -10.5094 -8.02939 -5.60134 -5.45107 -5.4244 -5.37198 -5.20439 -4.57499 -2.54776 -2.44722 -2.24161 -2.16923 -2.10325 -1.936 -1.88006 -1.60205 -1.42522 -1.26601 -1.26321 -1.2282 -1.17905 -0.972929 -0.408417 -0.408416 -0.397554 0.0783491 0.0797896 0.103068 0.128118 0.257065 0.417671 0.578822 0.578827 0.837161 1.23395 1.43177 1.49096 1.51769 1.52624 1.6905 2.60429 2.8578 3.70593 3.98546 3.99541 4.02024 4.16414 4.48341 8.71659 9.51693 9.71833 9.72563 9.74496 9.9485 17.1159 
22 -11.6304 -11.5351 -11.5169 -11.509 -11.4299 -11.3142 -11.3079 -11.2234 -11.1456 -10.9896 -10.8523 -10.8487 -10.7997 -10.6679 -10.6281 -10.5979 -10.5122 -10.5095 -8.22468 -5.54905 -5.44794 -5.41885 -5.37252 -5.25638 -4.76074 -2.2318 -2.08772 -1.91699 -1.67228 -1.56301 -1.49369 -1.37423 -1.35437 -1.23122 -1.2253 -1.22359 -1.18013 -1.17438 -1.02734 -0.461309 -0.280609 -0.280607 0.078349 0.0808682 0.100132 0.133569 0.341323 0.434012 0.444696 0.444766 0.973786 1.29007 1.43303 1.47673 1.48594 1.49592 1.61755 2.76435 2.91225 2.91607 3.28794 3.29965 3.33171 3.4606 3.88615 9.35846 9.57167 9.71684 9.71981 9.74046 9.88935 18.0486 
23 -11.6764 -11.5912 -11.5537 -11.5532 -11.4335 -11.3769 -11.3527 -11.267 -11.1456 -10.9908 -10.8881 -10.8839 -10.863 -10.6699 -10.6454 -10.6203 -10.5121 -10.5097 -8.36241 -5.4992 -5.44777 -5.41634 -5.37322 -5.30784 -4.8918 -2.26821 -1.77986 -1.67577 -1.47616 -1.27696 -1.2303 -1.19555 -1.19128 -1.18092 -1.0825 -0.966124 -0.95288 -0.866163 -0.547233 -0.467365 -0.15622 -0.156217 0.0783494 0.0824718 0.0980399 0.140994 0.316034 0.31604 0.404936 0.499643 1.16814 1.35783 1.43411 1.44826 1.45762 1.5038 1.54979 2.18978 2.70949 2.72123 2.75658 2.84763 2.90191 2.96085 3.42116 9.62548 9.71096 9.72052 9.73804 9.83373 9.83772 18.7655 
24 -11.7171 -11.6449 -11.5839 -11.5824 -11.4358 -11.4354 -11.3936 -11.2956 -11.1456 -10.99 -10.9258 -10.92 -10.9154 -10.6714 -10.6601 -10.6406 -10.5121 -10.5098 -8.44567 -5.45233 -5.44988 -5.41624 -5.3753 -5.3564 -4.97051 -2.29265 -1.73335 -1.55233 -1.27488 -1.23834 -1.18248 -1.17936 -1.16416 -1.1384 -1.05755 -0.660377 -0.520518 -0.506244 -0.476173 -0.0362492 -0.0362448 0.0783507 0.0839915 0.0972442 0.149957 0.193674 0.193675 0.233687 0.43745 0.593477 1.34707 1.43201 1.43481 1.44075 1.47554 1.48687 1.52542 1.5681 2.33221 2.33651 2.34607 2.35919 2.97043 2.98559 3.12786 9.67708 9.70839 9.72157 9.73776 9.78261 10.1329 19.2171 
25 -11.7484 -11.6782 -11.612 -11.6101 -11.4719 -11.4357 -11.4356 -11.3151 -11.1456 -10.987 -10.987 -10.948 -10.943 -10.6725 -10.6724 -10.6579 -10.5121 -10.5098 -8.47651 -5.45367 -5.41804 -5.41426 -5.40278 -5.37173 -4.99814 -2.30127 -1.73819 -1.48193 -1.25703 -1.20086 -1.19054 -1.17936 -1.17428 -1.15006 -0.861771 -0.768139 -0.324736 -0.298605 -0.296546 0.0783033 0.0783454 0.0783454 0.0783454 0.0783529 0.0848529 0.0976855 0.159268 0.457904 0.648023 0.920851 0.920851 1.42068 1.42347 1.42696 1.43572 1.44199 1.49798 1.89666 1.94364 2.2302 2.24167 2.2423 2.98908 3.00813 3.04497 9.70747 9.7135 9.72267 9.73915 9.74871 10.2329 19.3715 
26 -11.7685 -11.6897 -11.6384 -11.6367 -11.4813 -11.4774 -11.4341 -11.3257 -11.1456 -11.0452 -10.9817 -10.9716 -10.9665 -10.6825 -10.6728 -10.6718 -10.5121 -10.5098 -8.45513 -5.45859 -5.45409 -5.4213 -5.37798 -5.36212 -4.9747 -2.29252 -1.73288 -1.49223 -1.27575 -1.24162 -1.1835 -1.17876 -1.15512 -1.14292 -1.00288 -0.64739 -0.404061 -0.38521 -0.356679 -0.0292811 -0.0292766 0.078356 0.0848223 0.097638 0.167337 0.186632 0.186633 0.373549 0.443187 0.658993 1.35851 1.43143 1.43585 1.44245 1.4848 1.49118 1.58568 1.62768 2.37608 2.41407 2.4272 2.43799 2.97173 2.98871 3.18702 9.68229 9.70839 9.72371 9.74204 9.78366 10.1327 19.2172 
27 -11.7779 -11.6818 -11.6606 -11.6602 -11.5173 -11.4677 -11.4306 -11.3258 -11.1457 -11.0989 -10.9902 -10.9851 -10.974 -10.6905 -10.6818 -10.6726 -10.5122 -10.5097 -8.37961 -5.49636 -5.46417 -5.42563 -5.37589 -5.32773 -4.89899 -2.26628 -1.71812 -1.55754 -1.3534 -1.26119 -1.19086 -1.18924 -1.17498 -1.1747 -1.09761 -0.655726 -0.651993 -0.565432 -0.550217 -0.128602 -0.128599 -0.119219 0.0783597 0.0840076 0.0978434 0.17301 0.287744 0.287748 0.422989 0.612157 1.2603 1.40828 1.43639 1.44356 1.45717 1.53404 1.53949 2.2194 2.76749 2.79898 2.82205 2.86955 2.91256 2.96571 3.47363 9.6425 9.71037 9.72469 9.74585 9.82834 9.83596 18.7645 
28 -11.7788 -11.6859 -11.6744 -11.6507 -11.5536 -11.4397 -11.4253 -11.3115 -11.1467 -11.1457 -11.0027 -10.9977 -10.9638 -10.6967 -10.6878 -10.6716 -10.5123 -10.5097 -8.24653 -5.53528 -5.47001 -5.4307 -5.37601 -5.29455 -4.76866 -2.2238 -1.73673 -1.6179 -1.52956 -1.30798 -1.24936 -1.20832 -1.20051 -1.1829 -1.05888 -0.993146 -0.95626 -0.825045 -0.560288 -0.489624 -0.21911 -0.219108 0.0783639 0.0826952 0.0985445 0.175994 0.380875 0.380896 0.409406 0.532724 1.13533 1.33892 1.43656 1.46119 1.47639 1.53096 1.58764 2.75289 2.81306 2.90232 3.25588 3.26185 3.26682 3.36787 3.82715 9.35267 9.6057 9.71432 9.72556 9.75031 9.8706 18.0443 
29 -11.7752 -11.7024 -11.6759 -11.6112 -11.585 -11.4181 -11.4078 -11.2784 -11.1873 -11.1457 -11.0078 -11.0032 -10.9511 -10.7013 -10.69 -10.6699 -10.5124 -10.5096 -8.05208 -5.57036 -5.47572 -5.4362 -5.37625 -5.26487 -4.5804 -2.16783 -1.86621 -1.75977 -1.58213 -1.36126 -1.34083 -1.2592 -1.25785 -1.22889 -1.22134 -1.18303 -1.08471 -1.02476 -0.952472 -0.451852 -0.30037 -0.300369 0.0783682 0.0811978 0.0993366 0.176646 0.397957 0.449558 0.465354 0.46537 1.0339 1.29573 1.43654 1.48211 1.49803 1.53208 1.63349 2.57931 2.83651 3.35788 3.70167 3.71891 3.72515 3.84632 4.19364 8.70262 9.57263 9.71849 9.72627 9.75481 9.90927 17.1053 
30 -11.7705 -11.7138 -11.6629 -11.61 -11.5633 -11.409 -11.3767 -11.2271 -11.2193 -11.1457 -11.0046 -11.0005 -10.9359 -10.7044 -10.6887 -10.6673 -10.5125 -10.5095 -7.79398 -5.60126 -5.48093 -5.4419 -5.37644 -5.23892 -4.33019 -2.10935 -2.03421 -1.99315 -1.67509 -1.55017 -1.47375 -1.40396 -1.32272 -1.29846 -1.2614 -1.25017 -1.2447 -1.18293 -0.995364 -0.427774 -0.372027 -0.372026 0.0783725 0.0797677 0.0999234 0.175549 0.362432 0.398247 0.540491 0.540495 0.961107 1.26275 1.43638 1.50382 1.52016 1.53335 1.675 2.36247 2.74708 3.84544 4.09297 4.14965 4.17808 4.28683 4.54322 7.90875 9.54343 9.72325 9.7269 9.75888 9.94376 16.0092 
31 -11.7645 -11.7185 -11.6377 -11.6275 -11.5129 -11.3981 -11.3434 -11.2418 -11.1658 -11.1457 -10.9923 -10.989 -10.9183 -10.7062 -10.6844 -10.6637 -10.5126 -10.5095 -7.47406 -5.62775 -5.48518 -5.44753 -5.37653 -5.21669 -4.01369 -2.2507 -2.21353 -2.02685 -1.97491 -1.74563 -1.60072 -1.53026 -1.43971 -1.40472 -1.26881 -1.26313 -1.24285 -1.18269 -0.970485 -0.433806 -0.433805 -0.411784 0.0783716 0.0785719 0.100148 0.173224 0.296148 0.387474 0.605773 0.605776 0.909414 1.23616 1.43609 1.52255 1.53381 1.54005 1.71158 2.11403 2.63408 4.26805 4.42126 4.52044 4.59352 4.67579 4.86498 6.9995 9.51816 9.72643 9.72935 9.76186 9.97366 14.8263 
32 -11.7547 -11.7158 -11.6366 -11.605 -11.4635 -11.3855 -11.3046 -11.2538 -11.1457 -11.1023 -10.9711 -10.9685 -10.8982 -10.7068 -10.6779 -10.6592 -10.5126 -10.5094 -7.10125 -5.64962 -5.48782 -5.45269 -5.37648 -5.19805 -3.62662 -2.45962 -2.41358 -2.27017 -1.93064 -1.91043 -1.86142 -1.70351 -1.46938 -1.36444 -1.28168 -1.26345 -1.18236 -1.16103 -0.949894 -0.48551 -0.485509 -0.400459 0.0776693 0.0783841 0.0999883 0.170037 0.236016 0.380056 0.660771 0.660773 0.871896 1.21466 1.43569 1.52395 1.53312 1.55363 1.7427 1.85707 2.49646 4.61905 4.67471 4.80227 4.9488 5.00285 5.16045 6.01348 9.49681 9.72667 9.73484 9.76276 9.99864 13.6315 
33 -11.7394 -11.7053 -11.6367 -11.5694 -11.4151 -11.3714 -11.2603 -11.2549 -11.1457 -11.041 -10.9426 -10.9398 -10.876 -10.7062 -10.67 -10.6537 -10.5127 -10.5093 -6.69527 -5.66677 -5.48776 -5.45624 -5.3763 -5.18282 -3.16608 -2.66479 -2.5894 -2.51992 -2.08237 -2.03447 -1.84601 -1.83406 -1.49314 -1.37149 -1.28389 -1.26247 -1.18194 -1.00177 -0.933371 -0.527022 -0.527021 -0.391703 0.0770961 0.0783873 0.099569 0.166204 0.183161 0.374042 0.705169 0.70517 0.843605 1.19761 1.41609 1.43519 1.53115 1.55971 1.69002 1.76793 2.33456 4.84064 4.85819 4.89306 4.98268 5.26033 5.35621 5.43022 9.47934 9.72641 9.7408 9.75964 10.0185 12.5004 
