12 -11.3612 -11.3364 -11.3326 -11.2644 -11.2202 -11.1371 -11.1291 -10.9328 -10.8055 -10.7313 -10.6331 -10.5144 -10.512 -10.5072 -10.5061 -10.4866 -10.394 -10.3564 -10.3247 -10.3033 -7.98406 -7.93291 -7.50843 -7.41854 -6.79298 -6.73816 -6.21845 -6.099 -5.73372 -5.55755 -5.36028 -4.72478 -4.66297 -2.37399 -2.29369 -2.12551 -1.96484 -1.31504 -1.22291 -1.17036 -0.950537 -0.580615 -0.297646 -0.272604 0.0244575 0.0722221 0.0787634 0.0821614 0.11599 0.15066 0.173579 0.17679 0.238945 0.287688 0.303086 0.323175 0.541366 0.562186 0.87098 1.29885 1.42175 1.48524 1.66949 2.31943 2.52633 2.69157 2.78292 9.00692 9.04606 9.66516 9.85671 10.0502 10.5193 10.6891 12.8846 12.9377 13.5534 13.6373 14.1476 14.1875 
13 -11.3707 -11.3461 -11.3376 -11.2724 -11.2176 -11.137 -11.1329 -10.9502 -10.8352 -10.7377 -10.6368 -10.5141 -10.5137 -10.512 -10.5074 -10.4881 -10.4149 -10.3829 -10.3706 -10.3491 -7.46575 -7.41221 -7.04392 -6.94645 -6.39087 -6.32788 -6.04577 -6.0445 -5.62639 -5.52781 -5.35979 -4.86389 -4.70564 -2.23559 -2.15097 -2.05029 -1.87632 -1.33336 -1.21923 -1.16926 -0.953636 -0.610277 -0.545854 -0.295365 -0.266026 0.0385513 0.0739149 0.0786141 0.0813445 0.126878 0.146272 0.15713 0.161569 0.277414 0.295076 0.536843 0.561262 0.896833 1.02858 1.28719 1.42048 1.48068 1.68622 2.21123 2.42682 2.50364 2.62186 9.04833 9.15289 9.66424 9.82864 9.9594 10.4493 10.5324 11.7615 11.8259 12.2968 12.3866 12.7631 12.8093 
14 -11.3846 -11.3562 -11.3473 -11.2811 -11.2206 -11.1387 -11.137 -10.9751 -10.8721 -10.745 -10.6405 -10.5564 -10.5139 -10.512 -10.5076 -10.4808 -10.4374 -10.4218 -10.4117 -10.4011 -6.91415 -6.8543 -6.54914 -6.4432 -6.07334 -5.99061 -5.92172 -5.85677 -5.49775 -5.49577 -5.35941 -5.05407 -4.74867 -2.1366 -2.00147 -1.97222 -1.78657 -1.42648 -1.2816 -1.21637 -1.16834 -0.960457 -0.643202 -0.295514 -0.262171 0.0502785 0.0758555 0.0784883 0.0808437 0.123212 0.133126 0.141384 0.14609 0.253168 0.322794 0.536465 0.564012 0.92576 1.2908 1.41942 1.47709 1.71262 1.9555 2.10332 2.32627 2.32762 2.51207 9.09267 9.37382 9.66352 9.80176 9.88756 10.378 10.5139 10.6556 10.7703 11.0669 11.1636 11.4264 11.4777 
15 -11.4021 -11.3663 -11.3612 -11.2905 -11.2302 -11.1469 -11.137 -11.0072 -10.9173 -10.7534 -10.6442 -10.6165 -10.5136 -10.512 -10.5078 -10.4876 -10.4717 -10.4614 -10.4572 -10.4427 -6.34987 -6.26166 -6.06409 -6.03066 -5.93399 -5.92185 -5.65152 -5.54579 -5.45142 -5.35914 -5.21964 -5.13847 -4.7876 -2.12559 -1.96504 -1.89218 -1.86068 -1.69704 -1.42456 -1.21435 -1.16771 -0.993513 -0.67945 -0.298008 -0.261829 0.0583134 0.077792 0.0784067 0.0806185 0.119574 0.120416 0.131544 0.136286 0.230847 0.35755 0.540685 0.571333 0.957898 1.3372 1.41869 1.47454 1.78649 1.99756 2.17235 2.2259 2.40216 2.9558 9.13967 9.54494 9.58087 9.65197 9.66304 9.77164 9.83103 9.88036 9.98024 10.1204 10.2074 10.3061 10.9319 
16 -11.4227 -11.3785 -11.3764 -11.3004 -11.2476 -11.1579 -11.137 -11.0462 -10.9721 -10.7634 -10.6891 -10.6479 -10.5368 -10.5278 -10.5134 -10.512 -10.508 -10.4864 -10.4793 -10.4752 -6.35159 -5.87642 -5.69989 -5.63723 -5.54757 -5.53801 -5.50989 -5.47126 -5.35899 -5.24206 -4.80832 -4.8039 -4.7599 -2.65329 -1.99027 -1.81111 -1.73427 -1.60937 -1.45589 -1.21318 -1.16743 -1.05829 -0.719022 -0.302561 -0.265862 0.062108 0.0783692 0.0787038 0.0805632 0.114295 0.119437 0.119475 0.131425 0.210796 0.388255 0.549681 0.584333 0.993347 1.41837 1.43514 1.47302 1.80043 1.89593 2.04268 2.12683 2.40403 3.96662 8.51206 8.59463 8.73025 8.8459 8.90128 9.00286 9.18963 9.66269 9.68641 9.75518 9.78555 10.2344 11.6101 
17 -11.4462 -11.3986 -11.3862 -11.3109 -11.2747 -11.1722 -11.137 -11.0923 -11.036 -10.7755 -10.7705 -10.6515 -10.5964 -10.5926 -10.5139 -10.5127 -10.5114 -10.5081 -10.5078 -10.4918 -6.71016 -5.8184 -5.5018 -5.47797 -5.4671 -5.35897 -5.12241 -5.04808 -4.98575 -4.69669 -4.66592 -4.31377 -4.23523 -3.17095 -1.97694 -1.72992 -1.62323 -1.52529 -1.44956 -1.21288 -1.16755 -1.14272 -0.761841 -0.30854 -0.275228 0.0617233 0.0780783 0.0783564 0.0805185 0.110825 0.112395 0.123048 0.127377 0.193083 0.410234 0.563325 0.604529 1.03215 1.41849 1.47256 1.56179 1.76375 1.80037 1.95264 2.03014 2.45045 5.00022 7.50237 7.58563 7.64243 7.75437 7.76984 7.89331 9.24102 9.66266 9.70949 9.73464 9.75006 10.1634 12.5612 
18 -11.4727 -11.4211 -11.3954 -11.3219 -11.3127 -11.1904 -11.1514 -11.137 -11.1009 -10.8591 -10.7907 -10.6567 -10.6553 -10.655 -10.5413 -10.5376 -10.5129 -10.5118 -10.5085 -10.5082 -7.09833 -5.76042 -5.47369 -5.45553 -5.43978 -5.35907 -5.05913 -4.39926 -4.31555 -4.1883 -4.0902 -3.78283 -3.67964 -3.61054 -1.9912 -1.64952 -1.53113 -1.44664 -1.41327 -1.22863 -1.21344 -1.16801 -0.807744 -0.314694 -0.291056 0.0578025 0.0773901 0.0783514 0.0803349 0.104585 0.110389 0.124736 0.13459 0.177378 0.424677 0.581208 0.634208 1.0743 1.41902 1.47316 1.63969 1.70072 1.71281 1.93676 1.9603 2.52181 6.00796 6.54125 6.60617 6.61633 6.69251 6.75776 6.88623 9.29435 9.66285 9.70946 9.71712 9.72295 10.0937 13.6705 
19 -11.5027 -11.4452 -11.4038 -11.3607 -11.3334 -11.2323 -11.2128 -11.1532 -11.137 -10.9543 -10.8098 -10.714 -10.7126 -10.6583 -10.5719 -10.5625 -10.528 -10.5127 -10.5119 -10.5087 -7.46125 -5.703 -5.45673 -5.4357 -5.42096 -5.3593 -5.08985 -4.00782 -3.74377 -3.60907 -3.60167 -3.46558 -3.23508 -3.10442 -2.026 -1.57073 -1.47131 -1.37528 -1.36128 -1.29131 -1.21486 -1.16875 -0.856471 -0.318565 -0.31478 0.0528984 0.0773471 0.0783481 0.0800219 0.0990999 0.107596 0.123939 0.157292 0.162977 0.434792 0.602772 0.677056 1.11972 1.41985 1.47483 1.61588 1.63207 1.63504 1.84748 2.09803 2.59844 5.63512 5.65723 5.66615 5.68437 5.81533 5.9847 6.99597 9.34901 9.66325 9.69795 9.70241 9.70663 10.0258 14.8504 
20 -11.5374 -11.4705 -11.4137 -11.4113 -11.3457 -11.3256 -11.2396 -11.1975 -11.137 -11.053 -10.8336 -10.7657 -10.7635 -10.6614 -10.599 -10.5861 -10.5502 -10.5125 -10.5119 -10.5089 -7.77505 -5.6466 -5.4454 -5.4213 -5.40684 -5.35963 -5.13708 -4.30366 -3.11017 -3.01706 -2.91476 -2.83867 -2.67539 -2.51926 -2.07164 -1.49426 -1.47387 -1.31299 -1.30633 -1.29379 -1.2171 -1.16964 -0.90766 -0.348368 -0.31518 0.0496097 0.0776097 0.0783461 0.0798393 0.0938343 0.10424 0.125159 0.149064 0.195834 0.443682 0.627575 0.739221 1.1683 1.42087 1.47759 1.56109 1.56854 1.56895 1.76293 2.27724 2.67088 4.76982 4.78717 4.78869 4.79074 4.94738 5.18102 7.87909 9.40452 9.66384 9.68308 9.69017 9.69812 9.96024 16.0218 
21 -11.5779 -11.4971 -11.4648 -11.4194 -11.4176 -11.3588 -11.2708 -11.2436 -11.1458 -11.137 -10.862 -10.8114 -10.8085 -10.6641 -10.6215 -10.6078 -10.5736 -10.5123 -10.5119 -10.5091 -8.03042 -5.59172 -5.43851 -5.41177 -5.39645 -5.36008 -5.18892 -4.54627 -2.53924 -2.44097 -2.23143 -2.23045 -2.11876 -2.0983 -1.93433 -1.51395 -1.42051 -1.2613 -1.2574 -1.25571 -1.22003 -1.17056 -0.960851 -0.394654 -0.293784 0.0493046 0.0779223 0.0783458 0.0801559 0.0890512 0.100786 0.128403 0.135081 0.256027 0.45459 0.655848 0.830913 1.22004 1.42194 1.48144 1.50918 1.51449 1.51624 1.68356 2.44966 2.73488 3.95948 3.98179 3.99178 4.01659 4.15861 4.47394 8.65448 9.46033 9.66454 9.67149 9.68096 9.69154 9.89736 17.1093 
22 -11.6231 -11.5278 -11.5088 -11.5022 -11.4226 -11.3732 -11.3061 -11.3036 -11.2151 -11.137 -10.8941 -10.8519 -10.8483 -10.6666 -10.6392 -10.6274 -10.5969 -10.5122 -10.5119 -10.5092 -8.22591 -5.53881 -5.43531 -5.40613 -5.38934 -5.36062 -5.24186 -4.73162 -2.17098 -2.07515 -1.90928 -1.68537 -1.59314 -1.55833 -1.47598 -1.3713 -1.34899 -1.22317 -1.22131 -1.21746 -1.21623 -1.17142 -1.0155 -0.457707 -0.230325 0.0524595 0.0781768 0.0783462 0.0811513 0.0851489 0.0977419 0.120877 0.133697 0.339395 0.474063 0.689937 0.967669 1.2757 1.42295 1.46804 1.47343 1.47557 1.48654 1.60961 2.59483 2.78807 3.23476 3.28306 3.2944 3.32696 3.45417 3.87459 9.29192 9.51589 9.66275 9.66594 9.67449 9.68705 9.83759 18.0425 
23 -11.6686 -11.5845 -11.5457 -11.545 -11.4262 -11.3891 -11.3734 -11.3448 -11.2575 -11.137 -10.9279 -10.8878 -10.8837 -10.6686 -10.6526 -10.6445 -10.6192 -10.5121 -10.5119 -10.5093 -8.36377 -5.48832 -5.43507 -5.40354 -5.38518 -5.36133 -5.29418 -4.86245 -2.20654 -1.74936 -1.593 -1.46523 -1.27538 -1.27273 -1.22247 -1.19344 -1.18805 -1.1845 -1.17208 -1.07096 -0.961009 -0.948367 -0.861539 -0.542928 -0.0850255 0.05901 0.0783219 0.078347 0.0823949 0.0826058 0.0955652 0.106694 0.14102 0.421632 0.523192 0.738678 1.16367 1.34185 1.42382 1.4394 1.44536 1.44709 1.49441 1.54107 2.61394 2.65441 2.71413 2.75019 2.77079 2.8363 2.8401 3.40676 9.57047 9.65681 9.66673 9.67052 9.68465 9.76784 9.78136 18.7594 
24 -11.7089 -11.6378 -11.5759 -11.5744 -11.4323 -11.4281 -11.4069 -11.386 -11.2859 -11.137 -10.961 -10.9198 -10.9152 -10.6701 -10.6624 -10.659 -10.6394 -10.5121 -10.5119 -10.5094 -8.44711 -5.4408 -5.43713 -5.40338 -5.38363 -5.36334 -5.34357 -4.94104 -2.23045 -1.63247 -1.53463 -1.26304 -1.23001 -1.17798 -1.17322 -1.17175 -1.15914 -1.12715 -1.06132 -1.05378 -0.655515 -0.515358 -0.49948 -0.469701 0.0680283 0.0783372 0.0783486 0.0808226 0.0839854 0.0925418 0.0947325 0.122858 0.149923 0.473294 0.600162 0.82404 1.34199 1.42304 1.42445 1.42961 1.4303 1.46391 1.47762 1.55548 2.14652 2.32332 2.32361 2.33823 2.35136 2.7878 2.8623 3.10943 9.62275 9.65426 9.66779 9.66882 9.6844 9.72968 10.0609 19.211 
25 -11.7401 -11.671 -11.6039 -11.6021 -11.4684 -11.4284 -11.4283 -11.4266 -11.3054 -11.137 -10.9912 -10.9478 -10.9429 -10.6712 -10.6711 -10.6694 -10.6567 -10.5121 -10.5119 -10.5094 -8.47797 -5.44088 -5.40512 -5.4022 -5.39051 -5.38434 -5.35979 -4.96861 -2.23886 -1.63438 -1.46474 -1.24856 -1.18835 -1.17999 -1.17329 -1.17077 -1.16665 -1.14632 -1.00481 -0.856991 -0.763037 -0.319161 -0.290862 -0.289152 0.0781983 0.078351 0.0784287 0.0805537 0.0812175 0.0847814 0.0950012 0.159201 0.230447 0.500547 0.649063 0.920548 1.41293 1.41518 1.41796 1.42494 1.42534 1.43025 1.48856 1.88612 1.93288 1.96973 2.21686 2.23296 2.23354 2.81227 2.87383 3.02801 9.65335 9.65953 9.66893 9.66904 9.68581 9.69545 10.1602 19.3653 
26 -11.7603 -11.6826 -11.6304 -11.6287 -11.4779 -11.4703 -11.4482 -11.4267 -11.3162 -11.137 -11.0166 -10.9715 -10.9664 -10.6811 -10.6742 -10.6716 -10.6705 -10.5121 -10.512 -10.5094 -8.45654 -5.44577 -5.44252 -5.40834 -5.3869 -5.36594 -5.34942 -4.94518 -2.23028 -1.63028 -1.47464 -1.26493 -1.23228 -1.17815 -1.17402 -1.17115 -1.15136 -1.13149 -1.04464 -0.998812 -0.642685 -0.398989 -0.378311 -0.350139 0.0681024 0.0783417 0.0783541 0.0807871 0.0847852 0.0926967 0.0950784 0.166475 0.167258 0.481918 0.663012 0.913044 1.3524 1.42246 1.42532 1.42997 1.43155 1.4752 1.48065 1.61486 2.20002 2.36721 2.39832 2.41926 2.43009 2.79413 2.86226 3.1695 9.62802 9.65426 9.66998 9.6709 9.68874 9.73076 10.0607 19.2111 
27 -11.77 -11.675 -11.6526 -11.6523 -11.5103 -11.4707 -11.4644 -11.4232 -11.3168 -11.137 -11.0362 -10.99 -10.9849 -10.6889 -10.6805 -10.6772 -10.6714 -10.5122 -10.512 -10.5094 -8.38092 -5.48531 -5.45134 -5.41265 -5.39089 -5.36402 -5.31423 -4.86955 -2.20449 -1.62609 -1.53298 -1.33934 -1.25475 -1.19098 -1.18332 -1.18178 -1.17006 -1.16955 -1.15639 -1.08578 -0.650405 -0.647482 -0.560466 -0.546136 0.00914967 0.0589111 0.0783479 0.0783578 0.08201 0.0840908 0.0953419 0.106405 0.172932 0.456568 0.619047 0.874591 1.25758 1.39065 1.42569 1.43466 1.44242 1.44584 1.52426 1.52994 2.64862 2.66675 2.7859 2.81411 2.82486 2.84983 2.86194 3.45898 9.58773 9.65624 9.67098 9.67398 9.69257 9.76607 9.77595 18.7585 
28 -11.7715 -11.6783 -11.6665 -11.6443 -11.5469 -11.493 -11.4363 -11.4178 -11.3035 -11.137 -11.0493 -11.0024 -10.9974 -10.695 -10.6865 -10.6787 -10.6705 -10.5123 -10.512 -10.5093 -8.24768 -5.52469 -5.45718 -5.4177 -5.39587 -5.36416 -5.28042 -4.73942 -2.16257 -1.70082 -1.5432 -1.51812 -1.3312 -1.30436 -1.24146 -1.20784 -1.20089 -1.19423 -1.1737 -1.0464 -0.988713 -0.952332 -0.821517 -0.486168 -0.143642 0.0503662 0.0782775 0.0783618 0.08295 0.0837124 0.0961903 0.119421 0.175926 0.438129 0.541736 0.854051 1.1314 1.32154 1.42583 1.4524 1.46034 1.46482 1.52146 1.57855 2.5836 2.77817 3.1493 3.25035 3.25532 3.2616 3.36119 3.81495 9.2861 9.55043 9.6602 9.67186 9.67793 9.69707 9.81869 18.0382 
29 -11.7683 -11.6948 -11.6682 -11.6055 -11.5784 -11.5135 -11.4105 -11.4039 -11.2719 -11.137 -11.0561 -11.0074 -11.0027 -10.6994 -10.6887 -10.6788 -10.6688 -10.5123 -10.512 -10.5093 -8.05302 -5.56017 -5.4629 -5.42321 -5.40139 -5.36441 -5.25016 -4.55151 -2.10708 -1.85094 -1.75064 -1.54712 -1.49636 -1.35665 -1.33703 -1.25244 -1.24971 -1.22888 -1.22157 -1.2152 -1.17378 -1.08236 -1.01183 -0.448938 -0.255918 0.0438484 0.0781537 0.078366 0.0816377 0.0858029 0.0971701 0.131662 0.176592 0.422592 0.459704 0.844461 1.02891 1.27911 1.42582 1.47343 1.48169 1.48639 1.52259 1.62478 2.42436 2.71247 3.63982 3.69758 3.71448 3.72062 3.84034 4.18336 8.64047 9.51689 9.6644 9.67257 9.68236 9.70159 9.85777 17.0987 
30 -11.7638 -11.7063 -11.6556 -11.6035 -11.5583 -11.5303 -11.4013 -11.3724 -11.2223 -11.137 -11.057 -11.004 -10.9999 -10.7025 -10.6874 -10.6777 -10.6662 -10.5124 -10.512 -10.5092 -7.79465 -5.59143 -5.46813 -5.42892 -5.40703 -5.36461 -5.22367 -4.30188 -2.05978 -2.01376 -1.98524 -1.77906 -1.67152 -1.53418 -1.40589 -1.39919 -1.32131 -1.25321 -1.25114 -1.24278 -1.23367 -1.17369 -0.982092 -0.425303 -0.329573 0.0389956 0.0780036 0.0783701 0.0803758 0.0880426 0.0980107 0.142605 0.175511 0.380123 0.411964 0.838401 0.955647 1.24649 1.4257 1.49512 1.50455 1.50847 1.5238 1.66671 2.22439 2.62715 4.0898 4.09271 4.14584 4.17411 4.28137 4.53451 7.85193 9.48727 9.66921 9.67318 9.68692 9.70568 9.89262 16.0012 
